,id,executedOn,croppableAreaId,croppableAreaName,IsSoilmoi4,PlantHeig3,WaterHeig0,FieldPhot1hldr,FieldPhot2hldr,Soilmoist5hldr,Date,executedOn_time,Photo1_link,Photo2_link
869,139654,2023-09-13T05:05:12.418Z,19768,Field 18,No,55.0,2.0,compress1694581524661.jpg,compress1694581536423.jpg,,2023-09-13,05:05:12.418000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694581524661.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694581536423.jpg
871,140103,2023-09-13T05:36:15.776Z,19777,Field 27,Yes,69.0,6.0,compress1694583392826.jpg,compress1694583400016.jpg,"[{'size': 1410952, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdec6e20-51f7-11ee-9857-53832ddfd30a', 'originalFileName': 'compress1694583524156.jpg'}]",2023-09-13,05:36:15.776000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583392826.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583400016.jpg
961,144712,2023-09-13T05:19:39.794Z,19771,Field 21,Yes,54.0,2.0,compress1694582385989.jpg,compress1694582396381.jpg,"[{'size': 3667149, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3d4da480-51f5-11ee-b0a5-b1d04dc1238a', 'originalFileName': 'compress1694582420812.jpg'}, {'size': 3673010, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3d4df2a0-51f5-11ee-b66a-67c799a0b3a6', 'originalFileName': 'compress1694582421577.jpg'}]",2023-09-13,05:19:39.794000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582385989.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582396381.jpg
924,144164,2023-09-13T05:39:22.086Z,19767,Field 17,No,57.0,2.0,compress1694583568631.jpg,compress1694583574700.jpg,,2023-09-13,05:39:22.086000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583568631.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583574700.jpg
1010,145354,2023-09-13T05:35:52.404Z,19753,Field 3,Yes,47.0,3.0,compress1694583363375.jpg,compress1694583373763.jpg,"[{'size': 3524921, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a4758040-51f7-11ee-b375-bfee1110e88a', 'originalFileName': 'compress1694583452954.jpg'}, {'size': 3582997, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a475f570-51f7-11ee-97a2-f7133e0b96f1', 'originalFileName': 'compress1694583454002.jpg'}]",2023-09-13,05:35:52.404000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583363375.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583373763.jpg
890,142851,2023-09-13T05:13:45.168Z,19761,Field 11,No,44.0,2.0,compress1694582031675.jpg,compress1694582039174.jpg,,2023-09-13,05:13:45.168000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582031675.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582039174.jpg
900,142951,2023-09-13T05:18:03.228Z,19764,Field 14,Yes,57.0,2.0,compress1694582288929.jpg,compress1694582296265.jpg,"[{'size': 3681773, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '025b0160-51f5-11ee-99b7-bfc5f6f3d91f', 'originalFileName': 'compress1694582322110.jpg'}, {'size': 3643258, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '025b2870-51f5-11ee-94de-efeb437d7f7c', 'originalFileName': 'compress1694582322598.jpg'}]",2023-09-13,05:18:03.228000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582288929.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582296265.jpg
867,139558,2023-09-13T05:31:27.259Z,19784,Field 34,,71.0,5.0,compress1694583099903.jpg,compress1694583105511.jpg,,2023-09-13,05:31:27.259000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583099903.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583105511.jpg
860,139258,2023-09-13T05:27:15.064Z,19757,Field 7,No,31.0,2.0,compress1694582843853.jpg,compress1694582851633.jpg,,2023-09-13,05:27:15.064000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582843853.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582851633.jpg
859,139256,2023-09-13T04:58:36.398Z,19775,Field 25,Yes,61.0,19.0,compress1694581128162.jpg,compress1694581134120.jpg,"[{'size': 1413112, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '6542b4b0-51f2-11ee-909c-ab31f392f7ad', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1694581201039.jpg'}]",2023-09-13,04:58:36.398000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694581128162.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694581134120.jpg
858,139253,2023-09-13T01:52:25.747Z,20052,Field 52,Yes,70.0,14.0,compress1694569987636.jpg,compress1694569993672.jpg,"[{'size': 2945133, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '6f64d910-51d8-11ee-9272-29ba78b080ad', 'originalFileName': 'compress1694570050149.jpg'}]",2023-09-13,01:52:25.747000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694569987636.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694569993672.jpg
856,139166,2023-09-13T05:23:40.89Z,19789,Field 39,,76.0,8.0,compress1694582637772.jpg,compress1694582643086.jpg,,2023-09-13,05:23:40.890000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582637772.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582643086.jpg
855,139162,2023-09-13T02:36:07.748Z,19792,Field 42,,22.0,1.0,compress1694572574197.jpg,compress1694572580491.jpg,,2023-09-13,02:36:07.748000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694572574197.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694572580491.jpg
851,139064,2023-09-13T05:45:08.99Z,19778,Field 28,,64.0,3.0,compress1694583915046.jpg,compress1694583921542.jpg,,2023-09-13,05:45:08.990000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583915046.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583921542.jpg
850,139061,2023-09-13T04:44:52.801Z,19783,Field 33,,74.0,5.0,compress1694580298685.jpg,compress1694580304522.jpg,,2023-09-13,04:44:52.801000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694580298685.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694580304522.jpg
849,139059,2023-09-13T02:23:47.593Z,20053,Field 53,Yes,30.0,3.0,compress1694571857253.jpg,compress1694571862457.jpg,"[{'size': 3359273, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'bd38b810-51dc-11ee-8654-d1cd27e0cedd', 'originalFileName': 'compress1694571897624.jpg'}]",2023-09-13,02:23:47.593000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694571857253.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694571862457.jpg
848,139058,2023-09-13T02:04:03.642Z,20056,Field 56,Yes,24.0,1.0,compress1694570679505.jpg,compress1694570687578.jpg,"[{'size': 3143343, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'fb38a290-51d9-11ee-8e12-0d6b70bbf3fc', 'originalFileName': 'compress1694570714431.jpg'}]",2023-09-13,02:04:03.642000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694570679505.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694570687578.jpg
845,138956,2023-09-13T05:21:52.701Z,19770,Field 20,No,59.0,2.0,compress1694582517828.jpg,compress1694582524886.jpg,,2023-09-13,05:21:52.701000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582517828.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694582524886.jpg
836,138669,2023-09-13T04:40:34.98Z,19773,Field 23,,76.0,3.0,compress1694580043193.jpg,compress1694580052624.jpg,,2023-09-13,04:40:34.980000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694580043193.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694580052624.jpg
843,138861,2023-09-13T05:51:27.426Z,19772,Field 22,Yes,53.0,17.0,compress1694584290987.jpg,compress1694584305293.jpg,"[{'size': 1631652, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ab5d0250-51f9-11ee-aeef-11cd0f3a1dfc', 'originalFileName': 'compress1694584324775.jpg'}]",2023-09-13,05:51:27.426000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694584290987.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694584305293.jpg
842,138756,2023-09-13T04:48:18.189Z,19781,Field 31,,71.0,5.0,compress1694580506245.jpg,compress1694580513207.jpg,,2023-09-13,04:48:18.189000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694580506245.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694580513207.jpg
835,138668,2023-09-13T02:42:58.59Z,69202,Field A|CA-1,Yes,28.0,4.0,compress1694572983805.jpg,compress1694572992299.jpg,"[{'size': 12781983, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '68183d80-51df-11ee-8e8b-cd78a8b6c5ee', 'originalFileName': '1694573006841.jpg'}]",2023-09-13,02:42:58.590000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694572983805.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694572992299.jpg
837,138670,2023-09-13T05:02:35.318Z,19786,Field 36,Yes,76.0,19.0,compress1694581359429.jpg,compress1694581363931.jpg,"[{'size': 1498100, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ec447930-51f2-11ee-b456-0377744a2b00', 'originalFileName': 'compress1694581426573.jpg'}]",2023-09-13,05:02:35.318000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694581359429.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694581363931.jpg
838,138671,2023-09-13T05:32:56.623Z,19758,Field 8,Yes,64.0,2.0,compress1694583182377.jpg,compress1694583189962.jpg,"[{'size': 3153779, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1c751070-51f7-11ee-bdc0-1b361d5e023d', 'originalFileName': 'compress1694583222903.jpg'}, {'size': 3159611, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1c7585a0-51f7-11ee-8cc4-559237a7e527', 'originalFileName': 'compress1694583223812.jpg'}]",2023-09-13,05:32:56.623000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583182377.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694583189962.jpg
919,144154,2023-09-14T10:21:40.9Z,19779,Field 29,,69.0,3.0,compress1694686913814.jpg,compress1694686918682.jpg,,2023-09-14,10:21:40.900000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694686913814.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694686918682.jpg
920,144156,2023-09-14T11:16:18.944Z,19773,Field 23,,76.0,3.0,compress1694690187959.jpg,compress1694690192262.jpg,,2023-09-14,11:16:18.944000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694690187959.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694690192262.jpg
921,144157,2023-09-14T11:23:13.509Z,19781,Field 31,,71.0,3.0,compress1694690600411.jpg,compress1694690607382.jpg,,2023-09-14,11:23:13.509000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694690600411.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694690607382.jpg
941,144464,2023-09-14T05:33:13.045Z,19770,Field 20,No,64.0,2.0,compress1694669598055.jpg,compress1694669603889.jpg,,2023-09-14,05:33:13.045000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694669598055.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694669603889.jpg
971,145057,2023-09-14T05:31:55.462Z,19771,Field 21,Yes,52.0,3.0,compress1694669527696.jpg,compress1694669535630.jpg,"[{'size': 3684343, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1df10fc0-52c0-11ee-af91-db9e3fe42858', 'originalFileName': 'compress1694669556027.jpg'}, {'size': 3688613, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1df136d0-52c0-11ee-9e94-b58214faf0cd', 'originalFileName': 'compress1694669557607.jpg'}]",2023-09-14,05:31:55.462000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694669527696.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694669535630.jpg
963,144901,2023-09-14T11:29:59.614Z,19775,Field 25,Yes,61.0,18.0,compress1694691003402.jpg,compress1694691006970.jpg,"[{'size': 1455417, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '153481f0-52f2-11ee-9fc4-c3eca2868274', 'originalFileName': 'compress1694691012901.jpg'}]",2023-09-14,11:29:59.614000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694691003402.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694691006970.jpg
905,143956,2023-09-14T11:43:23.267Z,19786,Field 36,Yes,76.0,19.0,compress1694691810743.jpg,compress1694691815511.jpg,"[{'size': 1337648, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1def1650-52f4-11ee-8101-0565e20da02c', 'originalFileName': 'compress1694691891268.jpg'}]",2023-09-14,11:43:23.267000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694691810743.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694691815511.jpg
934,144452,2023-09-14T11:20:41.262Z,19783,Field 33,,74.0,4.0,compress1694690448193.jpg,compress1694690452511.jpg,,2023-09-14,11:20:41.262000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694690448193.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1694690452511.jpg
